Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
250816,389,1263482451587,Leen Toelen,1567627322970,,Belgium,,83,1,0,,,91317
250802,1,1263481607583,mercuer,1264772114380,,,,3,0,0,,,582187
249737,1037,1263381167500,Virgil Balibanu,1683276396547,,"Cluj-Napoca, Cluj County, Romania",,58,5,0,,,90799
247960,1,1263205906187,Matthias Kempka,1278082279853,http://eclipsesource.com/yoxos/,,,6,0,0,,,581789
245777,32487,1262886980293,milkplus,1659287520480,,,,506,252,1,,,88971
245461,31,1262863587243,mch,1262863587243,,,,0,0,0,,,580743
245404,364,1262857467293,Baraka,1683173969100,,,,62,48,33,,,88797
245018,1519,1262808141043,Ben Alex,1574195204197,,"Sydney, Australia",,446,3,0,,,88641
245004,3973,1262806437143,Skoder,1351342216927,,,,337,156,6,,,88632
244374,10326,1262738323403,Matt H.,1657860938417,,"Georgetown, Texas",,440,282,16,,,88322
244246,2396,1262725012730,fishtoprecords,1463083619043,http://www.pfarrell.com,"Washington, DC","Professional developer, addicted to internet startups.",159,39,2,,,88260
243931,11,1262697599443,Maxim,1262762611553,,,,1,0,0,,,579875
243797,3992,1262685105603,xhh,1663818902727,http://xhh.me/,Jiangsu,,2791,257,2,,,88040
242241,11929,1221860411483,AmbroseChapel,1683408059217,,,,701,149,93,,,87334
241228,41,1262212121953,AE.,1649340526957,,,,7,17,0,,,86849
240208,43,1262094347323,Jon,1265059115703,,,,0,0,0,,,578534
240119,1,1262083729807,raghu,1263880037090,,,,2,0,0,,,578505
239614,21,1262012106523,StefanMacke,1464797373630,http://stefan.macke.it,Germany,"<p>I'm a software engineer from Germany :-)</p>
",16,13,0,,,86076
239460,11,1261988254613,Brian,1262033721577,,,,2,0,0,,,581885
238589,3,1261752061370,jon voight,1261753881273,,,,3,0,0,,,578111
238406,4907,1261695540280,Jürgen A. Erhard,1683374480643,http://jaerhard.com,"Karlsruhe, Germany","<p>Just some guy having too many accounts on too many sites (and most of those I can't even remember ;-)</p>
",612,408,262,,,85539
236173,23,1261413154077,Tom Neuman,1261453830860,,,,1,0,0,,,580144
236146,274,1261411246170,Humanier,1683286702597,,Canada,,78,186,1,,,84490
235058,30917,1261215276930,Roland Bouman,1683455641753,http://rpbouman.blogspot.com/,"Leiden, Netherlands","<p>I'm a Web Application Developer, Information and Business Process Analyst, and Business Intelligence Guy. I'm @rolandbouman on Twitter, and I maintain a blog at <a href=""http://rpbouman.blogspot.com/"" rel=""nofollow"">http://rpbouman.blogspot.com/</a>. I have worked for MySQL AB (during which time I co-authored the MySQL Cluster 5.1 Certification Study Guide), Sun Microsystems, and I currently work as Sofware engineer for Pentaho. I (co-)authored two books: ""Pentaho Solutions"" (Wiley, ISBN: 978-0-470-48432-6, 630+ pages) and ""Pentaho Kettle Solutions"" (Wiley, ISBN: 978-0-470-63517-9, 720+ pages), and I'm a regular speaker on MySQL, Pentaho, and open source business intelligence. </p>
",2151,271,24,,,83981
234582,11,1261145673407,dragii,1285597097440,,,,6,0,0,,,83729
233247,11,1260994054153,Liz,1260994054153,,,,1,0,0,,,578914
229983,745,1260566660263,Brian Ploetz,1683222189010,,"Boston, MA, United States",,95,6,0,,,81603
228750,3447,1260445953373,Kevin McKelvin,1676753124017,http://kmckelvin.com,"London, United Kingdom",,234,71,3,,,81028
228519,195,1260421823267,bsterne,1511727169280,http://www.teachtastic.com,"Austin, TX",Software Engineer,74,22,1,,,80928
226515,11,1260204918507,user226515,1260204918507,,,,1,0,0,,,80014
225785,1190,1260107248103,Nihilarian,1683025241053,,"Navi Mumbai, India",,102,200,6,,,79687
225757,40278,1260102501587,Roland Illig,1683387531760,,"Hamburg, Germany",,2790,3683,1035,,,79673
224772,11,1259933366770,DanSmith,1267708740877,,,Developer,4,0,0,,,881141
224683,1,1259924897483,Chris,1262753513763,,,,1,0,0,,,573953
223181,1943,1259782547627,OwnWaterloo,1396104019287,http://www.cppblog.com/ownwaterloo,China,,301,11,2,,,78410
221770,2742,1259633895267,zdav,1476242792160,http://www.public.iastate.edu/~zdavkeos/,Iowa,Computer Engineering undergrad at Iowa State university,394,79,1,,,77778
221483,25,1259600927287,Chris Mc,1477303000463,,,,11,1,0,,,77652
221068,107,1259546416910,Adam Evers,1683393743287,http://adamevers.com,"Minneapolis, MN","<p>About me? Huh always thought this was kinda of like weird to write about myself. </p>
",52,5,0,,,77471
220964,41,1259523739300,Kenneth Fuglsang,1260260980460,,,,5,0,0,,,575315
219919,63,1259312873743,Kee,1394467418450,http://keelacanilao.com,"Manila, Philippines","<p>A UX designer and a web and mobile strategist based in Manila. An outgoing introvert.</p>
",6,1,0,,,76931
213301,93,1258494889587,Lococo,1284033073970,,,,11,1,0,,,74196
212750,583,1258452061037,fresch,1683456123110,http://blockofcode.blogspot.com/,Germany,"<p>I'm a web application developer working with Groovy, Spring, Python, MongoDB</p>

<p>Always looking for newer, better ways to old problems.</p>
",31,32,1,,,73962
211521,21,1258304959410,David,1258307140160,,,,2,0,0,,,569235
210911,71,1258175069167,iTech,1261624393383,,,,8,0,0,,,880503
208266,1141,1257896287910,CoderChris,1677703581000,https://www.digitaltactics.co.uk,"Hove, United Kingdom",,103,13,2,,,72091
205528,11086,1257590829107,Kien Truong,1683119261870,,Vietnam,"<p>I'm a passionate developer, interested in good programming practice, automated testing and tackling concurrency problems.</p>
",522,137,10,,,71046
204925,21,1257519080920,NELV,1257519080920,,,,3,0,0,,,570003
203905,8364,1232591419313,mgv,1638895196020,http://naked-code.blogspot.com,"Buenos Aires, Argentina","<p>Those are my principles, and if you don't like them... well, I have others.</p>

<p>Groucho Marx</p>
",1085,371,42,,,70257
201850,11,1257264878490,Sebastiaan,1267313532610,,,,2,0,0,,,568995
197743,107,1256688974413,Bubonic Pestilence,1682630189630,http://bubonicpestilence.ru/,"Minsk, Belarus","<p>PHP / Ruby Developer</p>
",39,44,0,,,67601
196519,113,1256548509580,jjooeell,1678930578523,,China,,4,36,0,,,67101
196266,281,1256493980423,bh9042,1256514139610,,,,17,0,0,,,564726
194669,21,1256223686140,alex,1662285928743,http://www.ideall.ro,"Bucharest, Romania",,5,1,0,,,66335
192113,51,1255899386650,RusselUdana,1255907544123,,,,2,0,0,,,563589
187740,694,1255198317753,Gerardo H,1683229410863,,"Tampa, FL",,26,1,3,,,63418
187361,81,1255112752250,Nick,1255118035650,,,,2,0,0,,,564902
186361,1184,1255007444727,Zee99,1434611544150,,,,111,29,3,,,62821
182529,6659,1254406425950,usta,1668879717600,,"Yerevan, Armenia","<p>Advanced C++ developer, programming in it for 14 years. Use boost extensively, and the recent C++ standards whenever possible.
-- No personal info here as this site is not for that :)</p>
",433,660,15,,,61196
178622,11,1253815561543,sumPerson,1281631210287,,,,1,0,0,,,560482
175099,41,1253208346550,user175099,1367791670450,,,,7,0,0,,,58492
174642,1449,1253138017793,craveytrain,1475988204060,http://craveytrain.com,"Austin, TX",,44,6,0,,,58329
171750,131,1252622367137,Ryan,1299557777363,,"Atlanta, GA",,22,17,0,,,57347
169737,666,1252334154260,Anthony,1627398621723,,"Berlin, Germany",,47,5,0,,,56657
169038,660,1252166417970,Ashish,1676559790207,,,,95,9,0,,,56436
163832,4912,1251323136130,Kannan Goundan,1683416812960,http://cakoose.com/,"Los Angeles, CA",,896,36,13,,,54732
163454,15975,1251285970220,Notinlist,1683210226490,http://not-in-list.blogspot.com/,"Budapest, Hungary",,756,1023,46,,,54615
163267,504,1251264418357,Charlie Brooking,1605479956123,http://charlie.brooking.id.au/,"Brisbane, Australia",,72,23,3,,,54566
149837,56,1249315327540,DrPennybags,1269378824770,http://www.drpennybags.com,"Visalia, CA",I'm a developer. I develop.,27,1,0,,,50249
148439,2737,1249039080927,shuckc,1681898299310,,"London, United Kingdom",,327,159,77,,,49807
146628,4013,1248808297310,Grimmace,1683219443573,http://www.givewaygames.com,"Sandy, UT","<p><strong>Hidden Worlds</strong></p>

<p>My most recent project is live on Kickstarter.  It is an Augmented Reality children's book, and a super fun adventure all around.
www.kickstarter.com/projects/1223734313/goodnight-lad-childrens-book-and-interactive-3d-ap</p>

<p><strong>HireVue</strong></p>

<p>I am the lead Android Developer for HireVue.  I have taken their Android app from a 2.5 star rating (when I started) to a 4-star rating in under 4 months.</p>

<p><strong>Giveway Games</strong></p>

<p>I also do a lot of fun Android projects on the side.  I have 7 apps in the store, a few in the process of being complete, and over 4 million downloads with mostly favorable reviews.</p>

<p><strong>Interests</strong></p>

<p>My interests (other than Android) include Image Processing, Graphics, Machine Learning, and designing really nifty apps.</p>
",451,359,2,,,49272
146509,131,1248795736130,Grishanko,1448383169757,,Canada,,9,0,0,,,49229
146349,31,1248780994860,joneff,1359651608657,,,,9,0,0,,,49176
142816,35,1248267470700,sk87,1393194511550,,"Cardiff, United Kingdom",,20,0,0,,,48118
140791,33,1247953194237,Naumaan,1304964682360,,,,8,0,0,,,47514
138415,447,1247619951897,tehfink,1683154271080,,,,92,825,8,,,46817
138192,163,1247589451410,Tony Evans,1608747003237,,"Springfield, MO, USA",,26,25,0,,,46744
137622,13,1247511071893,user137622,1326385395577,,,,20,0,0,,,46566
136629,31,1247287287160,wheatgrass,1247702353497,,,,8,0,0,,,46277
136093,11,1247206873167,Koen Willemse,1641913637893,http://KoenWillemse.wordpress.com,Netherlands,,28,0,0,,,46095
135787,2922,1247158768077,ulty4life,1682532697017,,,,288,1785,1,,,46003
135594,11425,1247139912060,Anti Veeranna,1626792101977,http://anti.masendav.com,Estonia,"<p>Writing software is my passion</p>
",1097,1818,14,,,45937
133747,17297,1246894198233,huggie,1683264501323,,,,1583,2019,3,,,45385
126216,1720,1245512663467,suVasH.....,1335308276467,,,,63,32,0,,,43212
125717,664,1245415428437,chris,1675561210607,http://none,"Gdańsk, Poland","<p>it's about me</p>
",63,66,3,,,43065
121872,9992,1244798098013,Steg,1632404391237,,"Glasgow, United Kingdom",,375,95,0,,,41883
119603,1531,1244526552830,Damien Ayers,1683174491070,http://omad.net/,"Canberra, Australia","<p>Software developer, using Django and Python at the moment.</p>

<p><p>
Recent past experience includes Java, Javascript, ExtJS and Firefox Plugins.
</p><p>
Off the computer I'm mad about cycling and rock climbing.
</p></p>
",84,203,3,,,41172
117870,12309,1244192576533,Alex Essilfie,1683330859680,,"Kumasi, Ghana","
<p>
<a href=""http://se-flair.appspot.com/96420411-2c07-4c3f-be3d-edeceda88982/"" rel=""nofollow"">
<img src=""http://se-flair.appspot.com/png/96420411-2c07-4c3f-be3d-edeceda88982/"" alt=""Combined flair from Stack Exchange sites."" title=""Combined flair from Stack Exchange sites"">
</a>
</p>


<p>I the team leader of a freelance software developing group mainly specialising in Desktop Application development.</p>

<p>I taught myself programming in 2005.<br>
My primary languages are Visual Basic (VB6 &amp; VB.NET), C# and Python.</p>

<p><strong>Contact:</strong><br>
<strong>email:</strong> <a href=""http://www.google.com/recaptcha/mailhide/d?k=0164k-LkNCUGn2q4EjJILttQ==&amp;c=LHpQQNs7KxaivSCqo6ZGFL6vgu6xxJoXmm0hWrea_us="" rel=""nofollow"" title=""Solve the reCAPTCHA to view email"">f______e@gmail.com</a> (Solve reCAPTCHA to view email)<br>
I am #SOreadytohelp</p>

<p><a href=""http://www.facebook.com/franzalex"" rel=""nofollow"" title=""Facebook: Franz Alex Gaisie-Essilfie""><img src=""http://badge.facebook.com/badge/1768437841.1687.998913962.png"" alt=""Facebook""></a></p>

<p>Please start the title of your message with <strong>StackOverflow</strong> so it gets filtered and I get to you faster.</p>
",1243,1569,6,,,40671
117703,226,1244156970010,Ehtyar,1354837993840,,,,53,52,0,,,40620
117435,144,1244129248197,Rod Schmidt,1670606011380,http://www.infinitenil.com,"Sandy, UT, United States","<p>I'm the founder of infiniteNIL Software, which is a one man software company. I sell Numerology, a great universal iOS app for practicing numerology (its like astrology). I've written numerous iOS and Mac apps for myself and clients. We provide software development services for macOS and iOS as well as for the web via Elixir and Phoenix.</p>
",37,4,0,,,40529
112212,58339,1243274179633,mark4o,1683416141843,,,,2860,987,52,,,38971
109811,406,1242808882327,alexs,1683287885747,,"Bucharest, Romania",,79,2940,1,,,38287
105617,95,1242156242393,Oubipaws,1262286393940,http://www.codingbinge.com,"Myrtle Beach, SC","General geek with hands in anything and everything.  Avid lover of PHP, Python, Unix*, Guitar, and Video Games!",36,2,0,,,877825
105340,479,1242132199967,Calebe Santos,1584088997447,,Brazil,,108,28,0,,,36889
101193,109,1241477022103,Glas,1241477022103,,"Houston, TX",,20,0,0,,,35699
100988,11693,1241454759437,Lucas B,1642094862523,https://www.linkedin.com/in/lucasberger/,"Austin, TX","<p>Health first.
Software second.
Coffee and cupcakes.</p>

<p><a href=""http://careers.stackoverflow.com/lucasberger"">My CV</a></p>
",681,839,12,,,35635
99289,6515,1241177155020,jsdalton,1680905845107,http://jsdalton.tumblr.com/,"Portland, OR",,182,165,2,,,35094
99135,10091,1241150891980,Josh Curren,1588387555417,http://www.jacurren.com,"Gillett, PA","<p>I currently am the Sales & Parts Manager at Curren RV Center. I do website and web app development on the side. I am a graduate of Bloomsburg University of PA with a BA in Theatre Design (emphasis on Lighting Design) and a minor in Computer Science. I was a double major in Computer Science and Theatre but had to give up something to graduate in a reasonable amount of time. I started programming when I was about 14.</p>
",1260,1217,2,,,35042
97643,66,1241004589847,Jochen,1679313682833,http://www.joschs-robotics.de,Germany,,62,180,0,,,34524
91877,97,1239920530570,Hoagie,1676008250753,,"Denver, CO","<p>Argentinian lost in the US. A bit of each: .NET, Javascript, Python, SQL. Emacs fan. Transitioning to Linux.</p>
",45,55,0,,,32971
86454,3902,1238711542487,David Aleu,1681827292477,,"Bournemouth, United Kingdom","<p>Devops, network, systems and all sorts of other ugly stuff is my thing.</p>

<p>When I'm not doing that I like gardening, cooking and/or do some sort of sport.</p>
",356,619,33,,,31484
84549,13,1238407913763,Scully,1270733284150,,,,25,0,0,,,877124
83771,1674,1238181748583,Pro777,1673626180850,,"Minneapolis, MN","<p>Ruby on Rails Developer, Minnebar Presenter, Man about Town, Gardner, Cad, Whippet aficionado, Layabout.</p>
",235,163,7,,,30683
80386,43,1237539407317,Adrian,1237920281493,,,,37,0,0,,,29677
80193,2738,1237491672377,wekempf,1677791346470,http://wekempf.spaces.live.com,"Indianapolis, IN","WPF developer, WPF Disciple, general programming nut.",494,26,7,,,29617
76899,107,1236804467153,Ola Karlsson,1678801127197,http://usefulinnovation.se,"Växjö, Sweden","Self-employed developer from Växjö, Sweden. I have worked alot with php, C# and SQL, but today I'll mostly develop Ruby on Rails applications.",51,13,0,,,28698
68811,86,1235115994520,Jamie Phillips,1281697514160,http://devblog.petrellyn.com/,"Boston, MA",,27,0,0,,,26459
63892,287,1234105373450,Zambian,1251984849990,,Zambia,,45,0,0,,,24986
61623,7841,1233599700063,John S,1683319471690,,Mid West,"<p>Been around since the days of Business Basic and the 6502. Currently working mostly in the Microsoft stack, C#, SQL, etc.. Also work with SCSS, CSS, JQuery, Javascript.</p>

<p>Currently a Software Engineer that likes to keep up on some aspects of the IT side of things so that I can do a better job writing my software. </p>

<p>Always striving to understand the whole problem domain not just the algorithm.</p>
",718,468,18,,,24268
59321,2724,1233060892693,Gurpartap Singh,1683103318060,http://gurpartap.com,"Punjab, India",,417,181,16,,,23623
55488,1141,1232035682657,themightyjon,1677522339517,,"London, United Kingdom","<p>Contractor, mostly Android. Also been a senior Java developer, JEE stuff, and a C++ &amp; C developer. Have some experience in Python, Perl, and a little experience in lots of languages I don't get to use that much, e.g. Haskell, Prolog, and so on.</p>
",188,314,12,,,22481
54544,162,1231845020530,Arvin Baccay,1472805360780,,"Singapore, Singapore","<p>C#, Javascript, Python, SQL Developer</p>
",77,18,0,,,22205
52891,193,1231414621110,Mike McClelland,1340636123427,http://www.advorto.com,"London, United Kingdom",,95,50,0,,,21673
50542,8148,1230743280877,CDR,1680788818537,,,,511,614,34,,,20955
42083,12823,1228123053000,mat,1683391870643,http://w.mat.cc/,"Paris, France","<p>I'm the just the local *NIX guru, as well as a netadmin, sysadmin and developper, that is, a swiss army knife kinda guy...
Also, a knitter and a designer.</p>
",759,559,48,,,18383
